date;Q_Oshib;y_Oshib;t2m_min;t2m;t2m_max;prec;evap
1985-05-23 00:00:00 UTC;27.5;2.86;0.1;4.9;10.8;21.6;1.582047854
1985-05-24 00:00:00 UTC;45;4.68;0.2;8.7;17.1;0;2.200322911
1985-05-25 00:00:00 UTC;58;6.032;6.3;10.9;16.3;0.3;2.566067971
1985-05-26 00:00:00 UTC;64.5;6.708;5.9;9;12.5;3.4;2.270011801
1985-05-27 00:00:00 UTC;68.6;7.1344;-0.3;9.8;19.1;0;2.410542665
1985-05-28 00:00:00 UTC;52.1;5.4184;10;13.2;18.4;0;2.97715606
1985-05-29 00:00:00 UTC;34.3;3.5672;-0.6;8.1;15.4;0;2.151804324
1985-05-30 00:00:00 UTC;22.3;2.3192;2.6;7.2;12.8;0;2.011948288
1985-05-31 00:00:00 UTC;19.9;2.0696;-2.1;5.9;13.5;0;1.804401924
1985-06-01 00:00:00 UTC;17.5;1.82;0.4;6.1;11;0;1.844182561
1985-06-02 00:00:00 UTC;13.9;1.4456;3.5;10;14.8;0;2.500752606
1985-06-03 00:00:00 UTC;14.5;1.508;2.5;12.1;19.1;0;2.860214098
1985-06-04 00:00:00 UTC;13.8;1.4352;10.9;13.3;17.1;0;3.070442233
1985-06-05 00:00:00 UTC;9.55;0.9932;1.8;4.3;13;0.9;1.564965122
1985-06-06 00:00:00 UTC;8.36;0.86944;0;5.5;10.8;0;1.771770074
1985-06-07 00:00:00 UTC;7;0.728;-0.5;6.1;12;0;1.877854201
1985-06-08 00:00:00 UTC;6.55;0.6812;5;8.9;13.5;0.3;2.357213937
1985-06-09 00:00:00 UTC;7.34;0.76336;2.8;9;14.6;0;2.379479792
1985-06-10 00:00:00 UTC;6.7;0.6968;2.5;11.3;18.8;0;2.77610472
1985-06-11 00:00:00 UTC;8.19;0.85176;4.9;11.7;16.7;0;2.849596881
1985-06-12 00:00:00 UTC;11.6;1.2064;9;11.2;14.2;5;2.769013898
1985-06-13 00:00:00 UTC;5.35;0.5564;9.9;14.4;19.6;0;3.321080899
1985-06-14 00:00:00 UTC;7;0.728;5.9;15.1;22.8;0;3.445607575
1985-06-15 00:00:00 UTC;14.2;1.4768;9.9;17;22.6;0;3.775799153
1985-06-16 00:00:00 UTC;10.6;1.1024;10.9;17.4;23.5;0;3.848354553
1985-06-17 00:00:00 UTC;7.85;0.8164;12.1;17.6;23.7;0;3.885981718
1985-06-18 00:00:00 UTC;8.33;0.86632;12.4;17.8;22.7;0;3.922986476
1985-06-19 00:00:00 UTC;2.87;0.29848;13.4;16.3;20.2;5.1;3.666701958
1985-06-20 00:00:00 UTC;7;0.728;9.9;17.2;23.7;0;3.822851418
1985-06-21 00:00:00 UTC;5.95;0.6188;16.4;22.4;28.6;0;4.718976813
1985-06-22 00:00:00 UTC;3.56;0.37024;17.4;25.2;33;0;5.20105525
1985-06-23 00:00:00 UTC;2.39;0.24856;17.9;23.5;29;0;4.907282363
1985-06-24 00:00:00 UTC;1.76;0.18304;17.9;23.1;27.5;0;4.836582579
1985-06-25 00:00:00 UTC;2.08;0.21632;17.4;24.5;29.5;0;5.074752416
1985-06-26 00:00:00 UTC;2.24;0.23296;16.9;21.4;28.7;6.3;4.538180918
1985-06-27 00:00:00 UTC;2.14;0.22256;16.1;22.1;29.9;7.1;4.654325067
1985-06-28 00:00:00 UTC;1.73;0.17992;15.1;19.3;24.6;2.1;4.168960445
1985-06-29 00:00:00 UTC;1.92;0.19968;14.3;17.8;24.1;4.1;3.906744399
1985-06-30 00:00:00 UTC;2.46;0.25584;12.7;18.5;23.5;0.4;4.020974042
1985-07-01 00:00:00 UTC;3.43;0.35672;14.9;18.2;22.6;1.1;3.963321386
1985-07-02 00:00:00 UTC;4.66;0.48464;10.4;15.4;20.7;2.6;3.47883678
1985-07-03 00:00:00 UTC;2.7;0.2808;12.2;17.3;22.3;0;3.795474236
1985-07-04 00:00:00 UTC;2.94;0.30576;14.9;19.6;24.8;0.9;4.178095369
1985-07-05 00:00:00 UTC;2.85;0.2964;11.2;17.3;23.3;5.7;3.778809142
1985-07-06 00:00:00 UTC;4;0.416;8.9;14.7;20.3;0;3.330028909
1985-07-07 00:00:00 UTC;3.14;0.32656;7.2;13.4;18.8;1.7;3.102102529
1985-07-08 00:00:00 UTC;2.94;0.30576;12.9;14.1;15.6;47.3;3.211094839
1985-07-09 00:00:00 UTC;4.19;0.43576;12.9;15;17.8;10;3.352402225
1985-07-10 00:00:00 UTC;6.66;0.69264;12.9;14;15.9;3.6;3.174760903
1985-07-11 00:00:00 UTC;7.5;0.78;13.5;16.2;20.1;0;3.530608267
1985-07-12 00:00:00 UTC;4.73;0.49192;10.4;15.3;20.5;0;3.36892173
1985-07-13 00:00:00 UTC;4.13;0.42952;13.4;15.5;19.3;27.9;3.389650442
1985-07-14 00:00:00 UTC;6.36;0.66144;9.5;14.4;18.8;0;3.195463803
1985-07-15 00:00:00 UTC;7.62;0.79248;7;14.5;20.6;0;3.199063312
1985-07-16 00:00:00 UTC;7.5;0.78;8.5;13.1;19.3;0;2.956975684
1985-07-17 00:00:00 UTC;10.3;1.0712;5.5;15.1;23.6;0;3.26942255
1985-07-18 00:00:00 UTC;13;1.352;12.4;17.6;21.6;0;3.659435241
1985-07-19 00:00:00 UTC;11.5;1.196;7.2;15.2;20.9;0;3.255460095
1985-07-20 00:00:00 UTC;6.99;0.72696;10.4;14.7;19.3;0;3.159419437
1985-07-21 00:00:00 UTC;5.16;0.53664;11.3;16.3;21.7;0;3.398797568
1985-07-22 00:00:00 UTC;4.03;0.41912;12.9;16.3;20.7;0.3;3.381071962
1985-07-23 00:00:00 UTC;3.18;0.33072;12.6;15.4;20.5;19.9;3.220760674
1985-07-24 00:00:00 UTC;2.9;0.3016;12.9;16.7;21.3;0;3.406949728
1985-07-25 00:00:00 UTC;2.8;0.2912;14.1;16.5;20.1;6.7;3.356187643
1985-07-26 00:00:00 UTC;2.48;0.25792;11.6;15.7;19.8;0;3.212209161
1985-07-27 00:00:00 UTC;2.31;0.24024;13.9;18.2;24.6;4.5;3.578251693
1985-07-28 00:00:00 UTC;2.27;0.23608;14.9;17.5;21.8;1.8;3.448564742
1985-07-29 00:00:00 UTC;3.39;0.35256;13.4;17.3;22.2;0;3.395916592
1985-07-30 00:00:00 UTC;4.11;0.42744;14.9;17.1;20.6;0;3.343211112
1985-07-31 00:00:00 UTC;4.63;0.48152;10.7;16;21.4;0;3.15524466
1985-08-01 00:00:00 UTC;5.05;0.5252;8.5;17;24.5;0;3.282473434
1985-08-02 00:00:00 UTC;4.77;0.49608;13.1;17.9;22.5;0.8;3.392353548
1985-08-03 00:00:00 UTC;4.68;0.48672;15.7;16.8;19.9;3.9;3.205761415
1985-08-04 00:00:00 UTC;4.32;0.44928;14.4;15.6;18.3;9.7;3.006579394
1985-08-05 00:00:00 UTC;3.7;0.3848;14.7;18.2;22.4;0;3.360048392
1985-08-06 00:00:00 UTC;4.07;0.42328;7.5;16.8;24.7;0;3.132471424
1985-08-07 00:00:00 UTC;4.26;0.44304;12.4;19.7;25.4;0;3.520637169
1985-08-08 00:00:00 UTC;4.44;0.46176;14.6;21.4;27.7;0;3.73200454
1985-08-09 00:00:00 UTC;4.08;0.42432;15.1;22.3;28.5;0;3.826789969
1985-08-10 00:00:00 UTC;3.66;0.38064;17.3;23.2;29;0;3.918990702
1985-08-11 00:00:00 UTC;3.42;0.35568;17.9;22.8;28;0;3.829499603
1985-08-12 00:00:00 UTC;3.19;0.33176;9.3;14;21.6;0;2.59382965
1985-08-13 00:00:00 UTC;2.42;0.25168;3.8;13;20.5;0;2.43483204
1985-08-14 00:00:00 UTC;2.27;0.23608;6.7;15.2;23.8;0;2.706911616
1985-08-15 00:00:00 UTC;1.83;0.19032;12;17.8;24.9;0;3.026222135
1985-08-16 00:00:00 UTC;1.75;0.182;13.6;15.5;20.8;16.4;2.694508739
1985-08-17 00:00:00 UTC;1.97;0.20488;9.7;12.4;17.1;9.2;2.264387545
1985-08-18 00:00:00 UTC;2.31;0.24024;9.9;13.4;18.6;1;2.370339493
1985-08-19 00:00:00 UTC;2.08;0.21632;7.9;13.3;19.5;0;2.33318902
1985-08-20 00:00:00 UTC;2.31;0.24024;9.9;13.8;20.4;2.6;2.371794708
1985-08-21 00:00:00 UTC;2.6;0.2704;11.9;15.6;20.6;1.1;2.571109639
1985-08-22 00:00:00 UTC;2.92;0.30368;12.3;13.6;17.4;6.7;2.296220365
1985-08-23 00:00:00 UTC;3.54;0.36816;12.8;14.5;17.1;0;2.38064684
1985-08-24 00:00:00 UTC;3.96;0.41184;13.7;16.6;21.6;4.2;2.607268318
1985-08-25 00:00:00 UTC;4.79;0.49816;12.4;15.5;20.4;19.4;2.446068877
1985-08-26 00:00:00 UTC;6.61;0.68744;9;15;21.4;0;2.358512821
1985-08-27 00:00:00 UTC;6.1;0.6344;12.6;16.8;23.1;0.4;2.540201005
1985-08-28 00:00:00 UTC;7.3;0.7592;13.4;18.5;25.9;3.7;2.705154316
1985-08-29 00:00:00 UTC;7.41;0.77064;8.4;10.7;16.3;3.5;1.785027841
1985-08-30 00:00:00 UTC;7.42;0.77168;1;7.8;13.8;0;1.437091263
1985-08-31 00:00:00 UTC;6.96;0.72384;12.7;15.1;19.5;1.1;2.227956233
1985-09-01 00:00:00 UTC;6.43;0.66872;5.4;8.9;13.5;0;1.52078595
1985-09-02 00:00:00 UTC;5.93;0.61672;1.9;7.7;11.6;0;1.371214729
1985-09-03 00:00:00 UTC;5.42;0.56368;-0.6;6.9;14.8;0;1.267658326
1985-09-04 00:00:00 UTC;5;0.52;2.1;9.5;17.6;0;1.52363549
1985-09-05 00:00:00 UTC;4.37;0.45448;2.1;10.3;18.3;0;1.585498844
1985-09-06 00:00:00 UTC;3.97;0.41288;2.4;11.5;21.7;0;1.685864742
1985-09-07 00:00:00 UTC;3.32;0.34528;4.3;11.9;21.1;0;1.702126774
1985-09-08 00:00:00 UTC;2.99;0.31096;5.9;12;18.3;0;1.687415089
1985-09-09 00:00:00 UTC;2.61;0.27144;8.9;12.2;16.8;7.9;1.682170137
1985-09-10 00:00:00 UTC;2.61;0.27144;4.4;10.4;17.4;2;1.483646982
1985-09-11 00:00:00 UTC;2.75;0.286;11.3;13.8;17.3;0.8;1.783755291
1985-09-12 00:00:00 UTC;2.8;0.2912;10.8;13.3;17.6;0;1.709600094
1985-09-13 00:00:00 UTC;2.7;0.2808;1.5;8;13.1;0.3;1.195502623
1985-09-14 00:00:00 UTC;2.64;0.27456;7.7;11.1;15.4;0;1.457114863
1985-09-15 00:00:00 UTC;2.66;0.27664;7.9;12.2;18.4;0;1.531628234
1985-09-16 00:00:00 UTC;2.53;0.26312;9.8;11.9;14.4;0.4;1.480349241
1985-09-17 00:00:00 UTC;2.37;0.24648;8.4;10.1;14.2;2;1.300774
1985-09-18 00:00:00 UTC;2.8;0.2912;7.9;11.9;16.5;0;1.431374201
1985-09-19 00:00:00 UTC;3.37;0.35048;11.8;14.5;19.6;0;1.623439655
1985-09-20 00:00:00 UTC;2.88;0.29952;9.2;12.9;18.9;0;1.464476596
1985-09-21 00:00:00 UTC;2.51;0.26104;9.2;11.5;15.4;0.9;1.326274341
1985-09-22 00:00:00 UTC;2.36;0.24544;4.4;7.4;9.8;5.6;0.978999889
1985-09-23 00:00:00 UTC;2.72;0.28288;2.6;5.4;7;19.1;0.806300125
1985-09-24 00:00:00 UTC;3.59;0.37336;2.3;5;9.2;0;0.761125227
1985-09-25 00:00:00 UTC;6.28;0.65312;1.4;4.8;7.6;2.3;0.732090286
1985-09-26 00:00:00 UTC;7.97;0.82888;2.6;4.8;8.8;0.9;0.718350288
1985-09-27 00:00:00 UTC;9.46;0.98384;1.7;4.3;6.8;0;0.668734028
1985-09-28 00:00:00 UTC;10.2;1.0608;2.9;4.5;7.5;2.1;0.669950201
1985-09-29 00:00:00 UTC;8.57;0.89128;1.4;4.2;8.3;0;0.636125628
1985-09-30 00:00:00 UTC;7.45;0.7748;1.1;4.5;6.1;4.5;0.643875804
1985-10-01 00:00:00 UTC;6.88;0.71552;2.4;4.9;7;0;0.657542814
1985-10-02 00:00:00 UTC;6.45;0.6708;-1.1;1.9;5.9;1.7;0.448988112
1985-10-03 00:00:00 UTC;6.17;0.64168;-3.6;1;4.9;3.5;0.382402032
1985-10-04 00:00:00 UTC;5.88;0.61152;2.4;3.8;6.6;1.2;0.549187752
1985-10-05 00:00:00 UTC;5.88;0.61152;-1.9;1.2;6.1;2.2;0.378778174
1985-10-06 00:00:00 UTC;7.36;0.76544;1.9;4.3;7.8;4.4;0.556054068
1985-10-07 00:00:00 UTC;9.46;0.98384;0.1;1.6;3.6;1.6;0.386104173
1985-10-08 00:00:00 UTC;10.9;1.1336;1.9;3;4.4;2.9;0.457786216
1985-10-09 00:00:00 UTC;10.7;1.1128;-4.8;-1;4.9;0;0.223836363
1985-10-10 00:00:00 UTC;9.8;1.0192;-4.2;0.4;6.8;0;0.295425687
1985-10-11 00:00:00 UTC;8.42;0.87568;3.6;5.8;9.5;0;0.577495047
1985-10-12 00:00:00 UTC;7.37;0.76648;0.5;3.7;7.8;0;0.454569488
1985-10-13 00:00:00 UTC;6.34;0.65936;-3.6;1.5;7.3;0;0.331770565
1985-10-14 00:00:00 UTC;5.59;0.58136;-4.2;1;7.5;0;0.299093311
1985-10-15 00:00:00 UTC;4.93;0.51272;-0.6;2.6;9.2;0;0.369903245
1985-10-16 00:00:00 UTC;4.52;0.47008;-2.6;2.8;8.4;0;0.370575901
1985-10-17 00:00:00 UTC;4.24;0.44096;3.7;4.9;6.3;1.2;0.459003098
1985-10-18 00:00:00 UTC;3.91;0.40664;-1.9;-0.6;4.8;10.8;0.199031504
1985-10-19 00:00:00 UTC;4.18;0.43472;-3.7;-1.3;0.4;0.9;0.163249428
1985-10-20 00:00:00 UTC;4.12;0.42848;-2.7;-1.2;0.4;0.2;0.163496236
1985-10-21 00:00:00 UTC;3.9;0.4056;-0.1;0.6;1.1;1.3;0.234899096
1985-10-22 00:00:00 UTC;3.84;0.39936;-2;-0.4;0.7;0.2;0.188068884
1985-10-23 00:00:00 UTC;3.79;0.39416;-2.8;-1.9;-0.6;0;0.12350517
1985-10-24 00:00:00 UTC;3.58;0.37232;-5.2;-3.1;-1.3;0.3;0.073746599
1985-10-25 00:00:00 UTC;3.23;0.33592;-5.7;-2.3;1;4.1;0.102075155
1985-10-26 00:00:00 UTC;2.99;0.31096;-5.4;-3;-1.2;0;0.073630822
1985-10-27 00:00:00 UTC;2.99;0.31096;-4.6;-2.2;-0.6;1.6;0.100362001
1985-10-28 00:00:00 UTC;2.85;0.2964;-2.9;-0.5;0.5;2.2;0.157006174
1985-10-29 00:00:00 UTC;2.67;0.27768;-6.7;-3.4;-1;2.6;0.054329006
1985-10-30 00:00:00 UTC;2.79;0.29016;-10.4;-7;-5.2;1;0
1985-10-31 00:00:00 UTC;3.03;0.31512;-13.3;-10.3;-6.8;0.5;0
1985-11-01 00:00:00 UTC;3.07;0.31928;-11.7;-9.7;-7.3;1.9;0
1985-11-02 00:00:00 UTC;2.78;0.28912;-16.2;-12.6;-8.6;0.3;0
1985-11-03 00:00:00 UTC;2.42;0.25168;-26;-20.4;-14.2;0;0
1985-11-04 00:00:00 UTC;2.08;0.21632;-16.4;-4.2;1.1;0.7;0.022997411
1985-11-05 00:00:00 UTC;1.82;0.18928;-1.5;0.2;1.6;1.2;0.145318799
1985-11-06 00:00:00 UTC;1.68;0.17472;-2.1;-0.4;1.8;0;0.124956517
1985-11-07 00:00:00 UTC;1.55;0.1612;-6.3;-2.9;1.8;0;0.055445041
1985-11-08 00:00:00 UTC;1.45;0.1508;-10;-5.9;-0.6;0;0
1985-11-09 00:00:00 UTC;1.54;0.16016;-7.2;-2.9;0.8;0;0.0523667
1985-11-10 00:00:00 UTC;1.53;0.15912;-9.2;-4.6;-0.7;0;0.009693076
1985-11-11 00:00:00 UTC;1.47;0.15288;-16.7;-10.8;-5.7;0.2;0
1985-11-12 00:00:00 UTC;1.43;0.14872;-6.5;-3.1;0;1.1;0.043477874
1985-11-13 00:00:00 UTC;1.44;0.14976;-0.9;-0.2;0.3;0.9;0.106738734
1985-11-14 00:00:00 UTC;1.44;0.14976;-2.3;-1.3;-0.2;1.8;0.0799592
1985-11-15 00:00:00 UTC;1.4;0.1456;-7.8;-4.8;-2.1;3.1;0.004200618
1985-11-16 00:00:00 UTC;1.36;0.14144;-18.2;-14;-7.5;0;0
1985-11-17 00:00:00 UTC;1.36;0.14144;-16.7;-8.9;-4.1;0;0
1985-11-18 00:00:00 UTC;1.32;0.13728;-5.9;-4.1;-3.1;0;0.017365055
1985-11-19 00:00:00 UTC;1.28;0.13312;-7.7;-5.7;-4.1;0;0
1985-11-20 00:00:00 UTC;1.24;0.12896;-8.8;-7.6;-5.6;0.3;0
1985-11-21 00:00:00 UTC;1.24;0.12896;-5.8;-3.8;-2;0;0.021305364
1985-11-22 00:00:00 UTC;1.24;0.12896;-9.2;-6.6;-3.8;0;0
1985-11-23 00:00:00 UTC;1.2;0.1248;-6.2;-4.4;-2.8;1.2;0.010091808
1985-11-24 00:00:00 UTC;1.2;0.1248;-13.9;-10.7;-4.9;0.8;0
1985-11-25 00:00:00 UTC;1.16;0.12064;-13;-8;-6.1;1.1;0
1985-11-26 00:00:00 UTC;1.12;0.11648;-9.7;-8;-6.3;2;0
1985-11-27 00:00:00 UTC;1.16;0.12064;-6.4;-4;-2.3;3.1;0.015165196
1985-11-28 00:00:00 UTC;1.2;0.1248;-12.8;-6;-0.4;0.4;0
1985-11-29 00:00:00 UTC;1.16;0.12064;-17.7;-13.6;-10.2;0;0
1985-11-30 00:00:00 UTC;1.08;0.11232;-27.1;-23.1;-17.2;0;0
1985-12-01 00:00:00 UTC;1.08;0.11232;-21.2;-8.6;-0.8;9.3;0
1985-12-02 00:00:00 UTC;1.08;0.11232;-11;-6.1;-0.3;2.2;0
1985-12-03 00:00:00 UTC;1.12;0.11648;-12.5;-10.1;-9.2;0;0
1985-12-04 00:00:00 UTC;1.12;0.11648;-20.2;-14.5;-11.2;0;0
1985-12-05 00:00:00 UTC;1.08;0.11232;-23.2;-19.5;-14.3;0;0
1985-12-06 00:00:00 UTC;1.08;0.11232;-23.1;-19.5;-17;3.5;0
1985-12-07 00:00:00 UTC;1.08;0.11232;-18.7;-13.1;-2.3;2.1;0
1985-12-08 00:00:00 UTC;1.11;0.11544;-15.3;-6.3;-2.3;1.1;0
1985-12-09 00:00:00 UTC;1.08;0.11232;-27.3;-22.6;-15.2;0;0
1985-12-10 00:00:00 UTC;1;0.104;-23.4;-18.6;-12.3;0.3;0
1985-12-11 00:00:00 UTC;1.03;0.10712;-13.2;-10.7;-9.3;2.6;0
1985-12-12 00:00:00 UTC;1.03;0.10712;-19.4;-14;-9.1;2;0
1985-12-13 00:00:00 UTC;1.03;0.10712;-21.7;-17.5;-12.8;0.5;0
1985-12-14 00:00:00 UTC;1.07;0.11128;-13.7;-8.5;-4.6;1.9;0
1985-12-15 00:00:00 UTC;1.11;0.11544;-8.8;-6.2;-4.8;2;0
1985-12-16 00:00:00 UTC;1.07;0.11128;-8.8;-6.5;-4;1.7;0
1985-12-17 00:00:00 UTC;1.07;0.11128;-12.5;-9.7;-6.8;3.5;0
1985-12-18 00:00:00 UTC;1.11;0.11544;-8.4;-7.7;-6.8;4.5;0
1985-12-19 00:00:00 UTC;1.1;0.1144;-7.9;-5.8;-4.3;1;0
1985-12-20 00:00:00 UTC;1.1;0.1144;-15;-11.9;-5.8;0;0
1985-12-21 00:00:00 UTC;1.1;0.1144;-21.7;-12.9;-9.6;0.2;0
1985-12-22 00:00:00 UTC;1.1;0.1144;-27.1;-21.3;-16.8;0;0
1985-12-23 00:00:00 UTC;1.19;0.12376;-17.2;-9.4;-2.1;5.6;0
1985-12-24 00:00:00 UTC;1.19;0.12376;-14.8;-12.2;-9.2;1.2;0
1985-12-25 00:00:00 UTC;1.19;0.12376;-30.4;-23.4;-14;0;0
1985-12-26 00:00:00 UTC;1.19;0.12376;-17.7;-11.6;-9;0.6;0
1985-12-27 00:00:00 UTC;1.19;0.12376;-9.4;-7.8;-5;0.2;0
1985-12-28 00:00:00 UTC;1.23;0.12792;-13.7;-10.5;-7.6;0;0
1985-12-29 00:00:00 UTC;1.19;0.12376;-13.2;-10.2;-7.8;0.2;0
1985-12-30 00:00:00 UTC;1.19;0.12376;-8.5;-5;-2.6;0.9;0
1985-12-31 00:00:00 UTC;1.19;0.12376;-3.6;-2.9;-2.3;5.5;0.023914802
1986-01-01 00:00:00 UTC;1;0.104;-13.1;-10.4;-3.3;0.6;0
1986-01-02 00:00:00 UTC;1.04;0.10816;-13.7;-10.9;-8.8;0.8;0
1986-01-03 00:00:00 UTC;1.08;0.11232;-12.9;-11.5;-9.8;0;0
1986-01-04 00:00:00 UTC;1.12;0.11648;-19.2;-12.6;-9.8;0.6;0
1986-01-05 00:00:00 UTC;1.12;0.11648;-19.2;-13.2;-8.2;4.6;0
1986-01-06 00:00:00 UTC;1.08;0.11232;-14.2;-9.3;-7.8;0.9;0
1986-01-07 00:00:00 UTC;1.12;0.11648;-18.2;-10.5;-6.8;5.4;0
1986-01-08 00:00:00 UTC;1.2;0.1248;-19.7;-15.5;-10.6;0;0
1986-01-09 00:00:00 UTC;1.16;0.12064;-31.9;-24.4;-16.8;0;0
1986-01-10 00:00:00 UTC;1.12;0.11648;-24.3;-14.9;-7.8;1.6;0
1986-01-11 00:00:00 UTC;1.16;0.12064;-14.5;-11.2;-9.1;3.2;0
1986-01-12 00:00:00 UTC;1.16;0.12064;-28.4;-21;-14.3;0.3;0
1986-01-13 00:00:00 UTC;1.12;0.11648;-36.9;-33.3;-27.8;0;0
1986-01-14 00:00:00 UTC;1.12;0.11648;-37.4;-34;-29.3;0;0
1986-01-15 00:00:00 UTC;1.15;0.1196;-29.9;-21;-17;1;0
1986-01-16 00:00:00 UTC;1.11;0.11544;-25.3;-19.5;-13.8;0.6;0
1986-01-17 00:00:00 UTC;1.11;0.11544;-14.7;-10;-6.5;2.2;0
1986-01-18 00:00:00 UTC;1.11;0.11544;-13.7;-9.2;-4;0.8;0
1986-01-19 00:00:00 UTC;1.15;0.1196;-15.4;-6.1;0;4;0
1986-01-20 00:00:00 UTC;1.11;0.11544;-22.8;-19.3;-15.2;0;0
1986-01-21 00:00:00 UTC;1.11;0.11544;-19.3;-16.6;-13.4;0;0
1986-01-22 00:00:00 UTC;1.11;0.11544;-26.7;-22.2;-18.3;0;0
1986-01-23 00:00:00 UTC;1.11;0.11544;-18.7;-10.8;-8.3;0;0
1986-01-24 00:00:00 UTC;1.15;0.1196;-13.2;-11.6;-10.1;0;0
1986-01-25 00:00:00 UTC;1.15;0.1196;-18.2;-14.2;-11.3;0.2;0
1986-01-26 00:00:00 UTC;1.15;0.1196;-11.7;-8.2;-5.3;0.3;0
1986-01-27 00:00:00 UTC;1.12;0.11648;-5.7;-4.5;-3.1;0;0.010632256
1986-01-28 00:00:00 UTC;1.12;0.11648;-4.6;-4;-2.9;0;0.021883238
1986-01-29 00:00:00 UTC;1.12;0.11648;-12.2;-8.7;-4;0;0
1986-01-30 00:00:00 UTC;1.12;0.11648;-19.2;-13.8;-10.8;0;0
1986-01-31 00:00:00 UTC;1.08;0.11232;-27.6;-21.6;-15.6;0;0
1986-02-01 00:00:00 UTC;1.08;0.11232;-22.4;-20.1;-16.8;0;0
1986-02-02 00:00:00 UTC;1.04;0.10816;-25.4;-21.3;-15.3;0;0
1986-02-03 00:00:00 UTC;1;0.104;-29.4;-25.5;-21.2;0;0
1986-02-04 00:00:00 UTC;1;0.104;-26.8;-18.7;-10.2;0;0
1986-02-05 00:00:00 UTC;1;0.104;-20;-16.4;-13.1;0;0
1986-02-06 00:00:00 UTC;0.97;0.10088;-19.7;-15.1;-10.8;1;0
1986-02-07 00:00:00 UTC;0.97;0.10088;-27.3;-19.8;-14.6;0;0
1986-02-08 00:00:00 UTC;0.93;0.09672;-27.3;-21.8;-16.7;0;0
1986-02-09 00:00:00 UTC;0.93;0.09672;-22.8;-18.3;-12;0;0
1986-02-10 00:00:00 UTC;0.89;0.09256;-24.6;-18.6;-13.3;0;0
1986-02-11 00:00:00 UTC;0.82;0.08528;-18.2;-15;-11.3;0;0
1986-02-12 00:00:00 UTC;0.79;0.08216;-15.2;-11.1;-8;2.8;0
1986-02-13 00:00:00 UTC;0.79;0.08216;-18.1;-12.9;-9.4;0;0
1986-02-14 00:00:00 UTC;0.76;0.07904;-17.7;-15.6;-12.6;0;0
1986-02-15 00:00:00 UTC;0.66;0.06864;-16.2;-11.5;-7;0.4;0
1986-02-16 00:00:00 UTC;0.69;0.07176;-9.7;-8.1;-6.3;0.6;0
1986-02-17 00:00:00 UTC;0.72;0.07488;-14;-10.4;-8.6;0.4;0
1986-02-18 00:00:00 UTC;0.75;0.078;-18.3;-16;-11.4;0;0
1986-02-19 00:00:00 UTC;0.69;0.07176;-29.9;-26.3;-18.3;0.8;0
1986-02-20 00:00:00 UTC;0.71;0.07384;-33.4;-28.9;-24.8;0;0
1986-02-21 00:00:00 UTC;0.64;0.06656;-28.9;-22.8;-13.6;0;0
1986-02-22 00:00:00 UTC;0.64;0.06656;-20.1;-16.3;-12.8;0;0
1986-02-23 00:00:00 UTC;0.63;0.06552;-15.5;-13;-11.2;0.6;0
1986-02-24 00:00:00 UTC;0.61;0.06344;-15.2;-12.2;-8.1;0;0
1986-02-25 00:00:00 UTC;0.63;0.06552;-9.2;-7.8;-5.3;0.7;0
1986-02-26 00:00:00 UTC;0.63;0.06552;-23;-16.8;-8.6;0;0
1986-02-27 00:00:00 UTC;0.62;0.06448;-33.4;-25.6;-14.7;0;0
1986-02-28 00:00:00 UTC;0.62;0.06448;-32.3;-22.3;-12.8;0;0
1986-03-01 00:00:00 UTC;0.55;0.0572;-31.6;-22;-12.8;0;0
1986-03-02 00:00:00 UTC;0.53;0.05512;-20.6;-17.6;-13;0;0
1986-03-03 00:00:00 UTC;0.51;0.05304;-17.7;-15.3;-11;0.9;0
1986-03-04 00:00:00 UTC;0.51;0.05304;-17.7;-13.9;-8.6;0;0
1986-03-05 00:00:00 UTC;0.5;0.052;-13.7;-8.3;-2.3;0;0
1986-03-06 00:00:00 UTC;0.5;0.052;-8.3;-6.2;-3.5;1.1;0
1986-03-07 00:00:00 UTC;0.5;0.052;-5.4;-1.5;1.5;2.1;0.207882328
1986-03-08 00:00:00 UTC;0.53;0.05512;-1.1;0.8;2.1;4.3;0.352087189
1986-03-09 00:00:00 UTC;0.51;0.05304;-2;0.6;1.8;0.4;0.347350007
1986-03-10 00:00:00 UTC;0.55;0.0572;-8.7;-3.1;0.2;0.3;0.12038555
1986-03-11 00:00:00 UTC;0.58;0.06032;-11.2;-4.7;3;0.2;0.0194119
1986-03-12 00:00:00 UTC;0.56;0.05824;-13.2;-7.3;-0.3;0;0
1986-03-13 00:00:00 UTC;0.56;0.05824;-14.7;-7.4;-0.3;0;0
1986-03-14 00:00:00 UTC;0.56;0.05824;-2.6;-1;1.6;0;0.275229067
1986-03-15 00:00:00 UTC;0.54;0.05616;-13;-2.8;5.9;0;0.154427136
1986-03-16 00:00:00 UTC;0.56;0.05824;-2.1;-0.8;3.2;0;0.300678832
1986-03-17 00:00:00 UTC;0.56;0.05824;-2.6;0.7;4.4;0;0.416071016
1986-03-18 00:00:00 UTC;0.56;0.05824;-2.7;-0.6;2.5;0;0.327394368
1986-03-19 00:00:00 UTC;0.58;0.06032;-7.2;-3.5;-0.8;0.4;0.11374258
1986-03-20 00:00:00 UTC;0.88;0.09152;-5.8;-3.1;0.2;0.7;0.146786663
